gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,adrrq,curcdq,datacqtr,datafqtr,actq,cheq,dlcq,dpq,epsx12,req,saleq,wcapq,xoprq,aolochy,apalchy,capxy,chechy,dvy,invchy,niy,recchy,saley,exchg,costat,prccq
001161,09/30/2015,2015,3,INDL,C,D,STD,AMD,ADVANCED MICRO DEVICES,,USD,2015Q3,2015Q3,2466.0000,755.0000,230.0000,42.0000,-1.1900,-7219.0000,1061.0000,1017.0000,1129.0000,-81.0000,,64.0000,-50.0000,0.0000,-93.0000,-558.0000,164.0000,3033.0000,14,A,1.7200
001161,12/31/2015,2015,4,INDL,C,D,STD,AMD,ADVANCED MICRO DEVICES,,USD,2015Q4,2015Q4,2320.0000,785.0000,230.0000,34.0000,-0.8400,-7314.0000,958.0000,917.0000,979.0000,-156.0000,,96.0000,-20.0000,0.0000,-11.0000,-660.0000,280.0000,3991.0000,14,A,2.8700
001209,03/31/2009,2009,2,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2009Q1,2009Q2,2596.4000,79.7000,645.8000,197.1000,4.0300,6017.7000,1955.4000,600.1000,1503.0000,-116.8000,-257.6000,615.8000,-23.8000,184.3000,-30.7000,274.2000,95.7000,4150.7000,11,A,56.2500
001209,06/30/2009,2009,3,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2009Q2,2009Q3,2571.1000,70.3000,389.4000,217.1000,3.1800,6283.0000,1976.2000,778.3000,1456.9000,-17.7000,-313.2000,899.3000,-33.2000,278.8000,19.0000,387.4000,101.2000,6126.9000,11,A,64.5900
001209,09/30/2009,2009,4,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2009Q3,2009Q4,2997.8000,488.2000,785.9000,225.5000,3.0500,6072.8000,2129.3000,494.2000,1582.4000,94.2000,-282.8000,1179.1000,384.7000,373.3000,-5.2000,631.3000,-39.6000,8256.2000,11,A,77.5800
001209,12/31/2009,2010,1,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2009Q4,2010Q1,2783.2000,323.0000,713.6000,217.1000,3.8100,6274.6000,2173.5000,638.3000,1622.8000,-76.1000,-289.9000,288.8000,-165.2000,95.1000,-8.8000,251.8000,-45.9000,2173.5000,11,A,81.0600
001209,03/31/2010,2010,2,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2010Q1,2010Q2,2822.0000,230.9000,874.9000,217.3000,4.1000,6482.6000,2249.0000,476.3000,1678.1000,-60.5000,-332.4000,516.9000,-257.3000,190.5000,13.4000,503.8000,-200.9000,4422.5000,11,A,73.9500
001209,06/30/2010,2010,3,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2010Q2,2010Q3,2945.4000,405.3000,821.6000,214.4000,4.7400,6455.0000,2252.3000,632.6000,1667.1000,7.4000,-315.9000,757.2000,-82.9000,294.6000,-4.9000,757.0000,-224.0000,6674.8000,11,A,64.8100
001209,09/30/2010,2010,4,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2010Q3,2010Q4,3033.8000,374.3000,468.5000,214.6000,4.8500,6692.8000,2351.2000,789.7000,1743.2000,51.7000,-293.6000,1030.9000,-113.9000,398.7000,-99.8000,1029.1000,-186.6000,9026.0000,11,A,82.8200
001209,12/31/2010,2011,1,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2010Q4,2011Q1,2870.2000,247.2000,374.6000,,4.8100,6907.3000,2292.5000,933.1000,,34.0000,-229.3000,306.9000,-127.1000,104.8000,-0.4000,268.6000,-37.6000,2292.5000,11,A,90.9500
001209,03/31/2011,2011,2,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2011Q1,2011Q2,2976.5000,270.3000,684.1000,415.3000,4.9600,7213.0000,2403.0000,765.2000,3528.1000,-22.0000,-233.9000,612.7000,-104.0000,210.1000,27.4000,572.9000,-169.4000,4695.5000,11,A,90.1800
001209,06/30/2011,2011,3,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2011Q2,2011Q3,3276.5000,430.1000,443.4000,212.3000,5.1700,7532.0000,2472.0000,1172.7000,1877.2000,-13.7000,-167.6000,965.3000,55.8000,333.0000,-23.0000,899.4000,-258.2000,7167.5000,11,A,95.5800
001209,09/30/2011,2011,4,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2011Q3,2011Q4,3189.8000,422.5000,634.7000,206.7000,5.3300,7346.1000,2506.2000,847.8000,1919.2000,2.2000,-32.4000,1351.7000,48.2000,456.7000,-85.1000,1224.2000,-361.8000,9673.7000,11,A,76.3700
001209,12/31/2011,2012,1,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2011Q4,2012Q1,3176.2000,407.3000,731.8000,203.0000,5.2500,7448.2000,2321.5000,839.0000,1778.4000,45.7000,-58.2000,349.7000,-15.2000,121.9000,-32.9000,248.1000,-25.2000,2321.5000,11,A,85.1900
001209,03/31/2012,2012,2,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2012Q1,2012Q2,3342.9000,319.5000,859.6000,205.3000,5.2300,7754.5000,2344.3000,803.5000,1777.6000,-96.7000,5.9000,734.9000,-89.5000,244.1000,-21.8000,544.1000,-109.6000,4665.8000,11,A,91.8000
001209,06/30/2012,2012,3,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2012Q2,2012Q3,3033.1000,361.2000,421.4000,212.2000,5.5200,7978.8000,2340.1000,897.7000,1741.5000,29.8000,30.0000,1166.5000,-61.3000,379.4000,-35.5000,1028.6000,-267.4000,7005.9000,11,A,80.7300
001209,09/30/2012,2012,4,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2012Q3,2012Q4,3415.8000,454.4000,707.7000,220.3000,4.7300,7885.7000,2605.8000,725.9000,1980.3000,-34.6000,249.7000,1521.0000,31.9000,514.9000,-41.6000,1167.3000,-355.9000,9611.7000,11,A,82.7000
001209,12/31/2012,2013,1,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2012Q4,2013Q1,3563.1000,545.6000,928.4000,218.5000,4.9800,8134.3000,2562.4000,596.2000,1983.1000,-16.0000,7.3000,357.0000,91.2000,136.0000,20.2000,278.3000,-106.8000,2562.4000,11,A,84.0200
001209,03/31/2013,2013,2,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2013Q1,2013Q2,3379.2000,401.6000,1336.5000,226.2000,5.0500,8144.3000,2484.2000,157.6000,1886.3000,4.1000,-150.3000,707.3000,-52.8000,268.9000,11.7000,568.7000,-161.1000,5046.6000,11,A,87.1200
001209,06/30/2013,2013,3,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2013Q2,2013Q3,3480.7000,418.8000,1482.1000,229.7000,4.7300,8226.8000,2547.3000,123.0000,1950.6000,-19.9000,-139.8000,1115.4000,-35.6000,416.8000,64.6000,857.1000,-279.0000,7593.9000,11,A,91.5700
001209,09/30/2013,2013,4,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2013Q3,2013Q4,3439.1000,450.4000,1217.3000,232.6000,4.7900,8625.8000,2586.5000,211.5000,1945.1000,-64.1000,-130.3000,1524.2000,-4.0000,565.6000,58.8000,994.2000,-223.6000,10180.4000,11,A,106.5700
001209,12/31/2013,2014,1,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2013Q4,2014Q1,3330.1000,387.6000,1147.5000,234.2000,4.8300,8818.5000,2545.5000,184.9000,1946.1000,15.2000,-65.2000,391.1000,-62.8000,149.9000,44.5000,290.2000,-28.6000,2545.5000,11,A,111.7800
001209,03/31/2014,2014,2,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2014Q1,2014Q2,3299.9000,356.9000,1173.9000,229.1000,4.7800,8869.8000,2581.9000,189.6000,1985.1000,38.6000,-130.0000,802.2000,-93.5000,300.2000,51.2000,573.7000,-84.6000,5127.4000,11,A,119.0400
001209,06/30/2014,2014,3,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2014Q2,2014Q3,3339.8000,337.6000,1185.0000,239.0000,4.8800,9129.0000,2634.6000,183.7000,1985.5000,11.2000,-125.6000,1264.9000,-112.8000,463.7000,11.5000,887.7000,-68.4000,7762.0000,11,A,128.6200
001209,09/30/2014,2014,4,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2014Q3,2014Q4,3294.8000,336.6000,1294.0000,254.6000,4.6400,8751.3000,2677.0000,331.8000,1961.7000,52.9000,-234.8000,1684.2000,-113.8000,627.7000,-28.9000,991.7000,-15.7000,10439.0000,11,A,130.1800
001209,12/31/2014,2015,1,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2014Q4,2015Q1,3137.2000,238.8000,1337.7000,235.5000,4.8000,8681.4000,2560.8000,135.3000,1886.8000,15.4000,5.0000,446.5000,-97.8000,164.4000,-9.2000,324.6000,-13.1000,2560.8000,11,A,144.2300
001209,03/31/2015,2015,2,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2015Q1,2015Q2,3114.5000,195.7000,1418.7000,233.3000,4.8400,8605.1000,2414.5000,33.2000,1741.0000,-41.3000,71.8000,817.6000,-140.9000,329.4000,-30.2000,614.6000,-60.3000,4975.3000,11,A,151.2800
001209,06/30/2015,2015,3,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2015Q2,2015Q3,3102.3000,215.3000,1172.7000,233.0000,4.8500,8832.7000,2470.2000,183.4000,1757.1000,-5.9000,178.9000,1214.7000,-121.3000,503.4000,3.3000,933.4000,-81.8000,7445.5000,11,A,136.8300
001209,09/30/2015,2015,4,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2015Q3,2015Q4,2910.8000,206.4000,1929.9000,234.6000,5.9800,8454.5000,2449.4000,-737.3000,1694.1000,-4.3000,157.8000,1614.8000,-130.2000,677.5000,45.7000,1277.9000,10.1000,9894.9000,11,A,127.5800
001209,12/31/2015,2016,1,INDL,C,D,STD,APD,AIR PRODUCTS & CHEMICALS INC,,USD,2015Q4,2016Q1,2779.0000,279.1000,1947.3000,214.7000,5.7600,8560.1000,1866.3000,-793.4000,1272.0000,20.6000,-113.4000,350.6000,72.7000,174.4000,-34.0000,363.6000,85.9000,1866.3000,11,A,130.1100
001230,03/31/2009,2009,1,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2009Q1,2009Q1,1465.9000,1043.0000,164.4000,52.8000,-3.2600,-146.7000,742.4000,180.3000,696.7000,-55.4000,,226.2000,-46.0000,0.0000,,-19.2000,,742.4000,11,A,17.5700
001230,06/30/2009,2009,2,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2009Q2,2009Q2,1593.9000,1121.8000,167.3000,53.9000,-4.2100,-106.6000,843.9000,253.5000,682.3000,60.1000,,308.5000,-119.8000,0.0000,,9.9000,-39.8000,1586.3000,11,A,18.2600
001230,09/30/2009,2009,3,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2009Q3,2009Q3,1685.8000,1229.6000,148.5000,55.6000,0.6300,-12.1000,967.4000,403.3000,753.2000,7.8000,,347.3000,-113.1000,0.0000,,97.5000,-11.6000,2553.7000,11,A,26.7900
001230,12/31/2009,2009,4,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2009Q4,2009Q4,1634.3000,1192.1000,156.0000,56.9000,3.3900,75.0000,846.1000,376.0000,736.4000,-73.1000,,438.4000,-118.9000,0.0000,,121.6000,4.9000,3399.8000,11,A,34.5600
001230,03/31/2010,2010,1,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2010Q1,2010Q1,1651.6000,1171.2000,158.2000,56.2000,4.1100,83.3000,829.6000,312.1000,747.7000,-114.6000,,25.9000,-46.5000,0.0000,,5.3000,,829.6000,11,A,41.2300
001230,06/30/2010,2010,2,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2010Q2,2010Q2,1739.2000,1272.7000,154.3000,58.0000,4.9500,139.2000,976.2000,298.5000,805.1000,-19.3000,,111.8000,-56.1000,0.0000,,63.9000,,1805.8000,11,A,44.9500
001230,09/30/2010,2010,3,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2010Q3,2010Q3,1768.3000,1317.7000,233.8000,57.8000,5.8900,263.4000,1068.0000,296.3000,783.5000,28.6000,,153.9000,-35.0000,0.0000,,186.3000,,2873.8000,11,A,51.0300
001230,12/31/2010,2010,4,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2010Q4,2010Q4,1662.0000,1208.2000,221.2000,58.5000,7.0100,298.9000,958.5000,237.3000,780.7000,-77.5000,,183.0000,-74.7000,0.0000,,251.1000,-8.3000,3832.3000,11,A,56.6900
001230,03/31/2011,2011,1,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2011Q1,2011Q1,1596.0000,1042.5000,169.8000,60.3000,8.9100,376.6000,965.2000,111.6000,761.0000,-30.4000,,149.1000,-29.3000,0.0000,,74.2000,,965.2000,11,A,63.4200
001230,06/30/2011,2011,2,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2011Q2,2011Q2,1675.7000,1153.5000,253.9000,61.7000,8.0700,409.1000,1110.2000,47.7000,963.9000,99.5000,,241.1000,-22.5000,0.0000,,103.0000,,2075.4000,11,A,68.4600
001230,09/30/2011,2011,3,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2011Q3,2011Q3,1726.3000,1265.8000,213.6000,62.2000,6.8200,490.6000,1198.1000,208.0000,990.7000,195.7000,,294.5000,-22.0000,0.0000,,180.5000,,3273.5000,11,A,56.2900
001230,12/31/2011,2011,4,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2011Q4,2011Q4,1595.5000,1140.9000,207.9000,62.7000,6.8100,420.6000,1044.3000,85.9000,867.5000,-10.0000,,387.4000,12.7000,0.0000,,244.5000,,4317.8000,11,A,75.0900
001230,03/31/2012,2012,1,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2012Q1,2012Q1,1656.9000,1141.2000,210.1000,63.7000,2.9450,469.0000,1039.3000,-16.3000,903.2000,59.5000,,121.7000,-54.0000,0.0000,,40.8000,,1039.3000,11,A,35.8200
001230,06/30/2012,2012,2,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2012Q2,2012Q2,1698.4000,1185.4000,183.4000,65.8000,3.4950,538.1000,1213.2000,34.1000,1031.6000,178.5000,,304.8000,-66.8000,0.0000,,108.3000,,2252.5000,11,A,35.9000
001230,09/30/2012,2012,3,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2012Q3,2012Q3,1716.5000,1185.6000,167.2000,65.9000,4.7300,708.7000,1272.2000,187.7000,936.8000,96.5000,,339.7000,-74.7000,0.0000,,271.7000,,3524.7000,11,A,35.0600
001230,12/31/2012,2012,4,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2012Q4,2012Q4,1737.0000,1252.0000,161.0000,68.6000,4.4700,691.0000,1132.3000,236.0000,989.4000,183.0000,,518.0000,20.0000,0.0000,,316.0000,,4657.0000,11,A,43.0900
001230,03/31/2013,2013,1,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2013Q1,2013Q1,1839.0000,1265.0000,106.0000,69.0000,4.3900,735.0000,1133.0000,241.0000,1000.0000,74.0000,,103.0000,-27.0000,0.0000,,37.0000,,1133.0000,11,A,63.9600
001230,06/30/2013,2013,2,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2013Q2,2013Q2,1986.0000,1429.0000,110.0000,67.0000,4.9200,844.0000,1257.0000,230.0000,1015.0000,282.0000,,258.0000,-65.0000,0.0000,,141.0000,,2390.0000,11,A,52.0000
001230,09/30/2013,2013,3,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2013Q3,2013Q3,1935.0000,1445.0000,111.0000,67.0000,6.7400,1128.0000,1364.0000,285.0000,1020.0000,42.0000,,395.0000,-81.0000,14.0000,,430.0000,,3754.0000,11,A,62.6200
001230,12/31/2013,2013,4,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2013Q4,2013Q4,1762.0000,1330.0000,117.0000,67.0000,7.2600,1424.0000,1210.0000,182.0000,1013.0000,304.0000,,566.0000,-42.0000,28.0000,,508.0000,,4964.0000,11,A,73.3700
001230,03/31/2014,2014,1,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2014Q1,2014Q1,1934.0000,1420.0000,113.0000,70.0000,8.1100,1503.0000,1222.0000,179.0000,1011.0000,65.0000,,93.0000,10.0000,17.0000,,94.0000,,1222.0000,11,A,93.3100
001230,06/30/2014,2014,2,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2014Q2,2014Q2,2020.0000,1510.0000,114.0000,73.0000,9.0100,1653.0000,1375.0000,156.0000,1038.0000,198.0000,,350.0000,-58.0000,34.0000,,259.0000,,2597.0000,11,A,95.0500
001230,09/30/2014,2014,3,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2014Q3,2014Q3,1799.0000,1343.0000,115.0000,75.0000,3.9100,1834.0000,1465.0000,32.0000,1075.0000,163.0000,,559.0000,-46.0000,51.0000,,457.0000,,4062.0000,11,A,43.5400
001230,12/31/2014,2014,4,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2014Q4,2014Q4,1756.0000,1217.0000,117.0000,76.0000,4.4700,1834.0000,1306.0000,85.0000,1018.0000,121.0000,,694.0000,27.0000,68.0000,,605.0000,-110.0000,5368.0000,11,A,59.7600
001230,03/31/2015,2015,1,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2015Q1,2015Q1,1776.0000,1312.0000,118.0000,76.0000,4.9200,1961.0000,1269.0000,-104.0000,955.0000,286.0000,,279.0000,-56.0000,26.0000,,149.0000,,1269.0000,11,A,66.1800
001230,06/30/2015,2015,2,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2015Q2,2015Q2,1654.0000,1192.0000,116.0000,79.0000,5.5200,2170.0000,1437.0000,-273.0000,986.0000,381.0000,,559.0000,-62.0000,52.0000,,383.0000,,2706.0000,11,A,64.4300
001230,09/30/2015,2015,3,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2015Q3,2015Q3,1715.0000,1258.0000,117.0000,81.0000,6.2000,2421.0000,1515.0000,-139.0000,1001.0000,331.0000,,668.0000,-19.0000,78.0000,,657.0000,,4221.0000,11,A,79.4500
001230,12/31/2015,2015,4,INDL,C,D,STD,ALK,ALASKA AIR GROUP INC,,USD,2015Q4,2015Q4,1663.0000,1328.0000,115.0000,84.0000,6.6100,2587.0000,1377.0000,-143.0000,1006.0000,288.0000,,831.0000,-34.0000,102.0000,,848.0000,47.0000,5598.0000,11,A,80.5100
001440,03/31/2009,2009,1,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2009Q1,2009Q1,4118.0000,925.0000,2915.0000,382.0000,2.8600,3594.0000,3458.0000,-2293.0000,2326.0000,-305.0000,-41.0000,973.0000,299.0000,170.0000,-118.0000,361.0000,102.0000,3458.0000,14,A,25.2600
001440,06/30/2009,2009,2,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2009Q2,2009Q2,4224.0000,647.0000,1908.0000,397.0000,2.8200,3759.0000,3202.0000,-1169.0000,2123.0000,-260.0000,21.0000,1699.0000,-53.0000,365.0000,-313.0000,677.0000,29.0000,6660.0000,14,A,28.8900
001440,09/30/2009,2009,3,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2009Q3,2009Q3,4479.0000,1136.0000,1892.0000,421.0000,2.8200,4003.0000,3547.0000,-508.0000,2268.0000,-168.0000,-67.0000,2276.0000,466.0000,566.0000,-394.0000,1121.0000,68.0000,10207.0000,14,A,30.9900
001440,12/31/2009,2009,4,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2009Q4,2009Q4,4756.0000,853.0000,1940.0000,397.0000,2.9700,4077.0000,3282.0000,-571.0000,2404.0000,-309.0000,25.0000,2961.0000,79.0000,761.0000,-475.0000,1360.0000,41.0000,13489.0000,14,A,34.7900
001440,03/31/2010,2010,1,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2010Q1,2010Q1,5516.0000,1056.0000,2316.0000,408.0000,2.8200,4233.0000,3569.0000,1.0000,2403.0000,-75.0000,-117.0000,647.0000,328.0000,198.0000,83.0000,345.0000,-617.0000,3569.0000,14,A,34.1800
001440,06/30/2010,2010,2,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2010Q2,2010Q2,5793.0000,1136.0000,2516.0000,405.0000,2.4200,4161.0000,3360.0000,15.0000,2268.0000,270.0000,-171.0000,1145.0000,348.0000,400.0000,71.0000,481.0000,-802.0000,6929.0000,14,A,32.3000
001440,09/30/2010,2010,3,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2010Q3,2010Q3,5421.0000,1416.0000,2752.0000,424.0000,2.6500,4523.0000,4064.0000,-727.0000,2620.0000,164.0000,-195.0000,1698.0000,600.0000,604.0000,240.0000,1037.0000,-766.0000,10993.0000,14,A,36.2300
001440,12/31/2010,2010,4,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2010Q4,2010Q4,5016.0000,710.0000,2731.0000,404.0000,2.5300,4461.0000,3434.0000,-1502.0000,2539.0000,270.0000,-44.0000,2436.0000,-196.0000,827.0000,221.0000,1214.0000,-866.0000,14427.0000,14,A,35.9800
001440,03/31/2011,2011,1,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2011Q1,2011Q1,4789.0000,921.0000,2854.0000,403.0000,2.5400,4600.0000,3730.0000,-1200.0000,2546.0000,-5.0000,-159.0000,567.0000,331.0000,224.0000,121.0000,354.0000,181.0000,3730.0000,14,A,35.1400
001440,06/30/2011,2011,2,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2011Q2,2011Q2,4754.0000,728.0000,2710.0000,410.0000,2.9900,4741.0000,3609.0000,-1133.0000,2482.0000,7.0000,-87.0000,1206.0000,123.0000,447.0000,146.0000,706.0000,53.0000,7339.0000,14,A,37.6800
001440,09/30/2011,2011,3,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2011Q3,2011Q3,4374.0000,786.0000,2546.0000,445.0000,3.1900,5430.0000,4333.0000,-1310.0000,2908.0000,222.0000,-112.0000,1953.0000,252.0000,670.0000,275.0000,1635.0000,51.0000,11672.0000,14,A,38.0200
001440,12/31/2011,2011,4,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2011Q4,2011Q4,4182.0000,515.0000,3157.0000,397.0000,3.2500,5420.0000,3444.0000,-2429.0000,2655.0000,261.0000,-44.0000,2775.0000,-73.0000,900.0000,176.0000,1946.0000,107.0000,15116.0000,14,A,41.3100
001440,03/31/2012,2012,1,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2012Q1,2012Q1,4214.0000,503.0000,3030.0000,423.0000,3.3100,5578.0000,3625.0000,-2128.0000,2448.0000,-287.0000,-26.0000,752.0000,65.0000,229.0000,-126.0000,389.0000,207.0000,3625.0000,14,A,38.5800
001440,06/30/2012,2012,2,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2012Q2,2012Q2,4483.0000,594.0000,3191.0000,460.0000,3.3300,5710.0000,3551.0000,-1924.0000,2337.0000,-195.0000,-100.0000,1382.0000,76.0000,458.0000,-199.0000,751.0000,93.0000,7176.0000,14,A,39.9000
001440,09/30/2012,2012,3,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2012Q3,2012Q3,4648.0000,721.0000,3488.0000,470.0000,2.9800,5990.0000,4156.0000,-2147.0000,2761.0000,-89.0000,-167.0000,2121.0000,222.0000,687.0000,-169.0000,1238.0000,-4.0000,11332.0000,14,A,43.9400
001440,12/31/2012,2012,4,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2012Q4,2012Q4,4589.0000,603.0000,3226.0000,429.0000,2.6000,5899.0000,3613.0000,-2234.0000,2615.0000,-35.0000,-60.0000,3132.0000,58.0000,916.0000,-224.0000,1259.0000,-16.0000,14945.0000,14,A,42.6800
001440,03/31/2013,2013,1,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2013Q1,2013Q1,4397.0000,440.0000,2981.0000,420.0000,2.5500,6064.0000,3826.0000,-1778.0000,2621.0000,-191.0000,-3.0000,890.0000,-100.0000,230.0000,-1.0000,363.0000,-4.0000,3826.0000,14,A,48.6300
001440,06/30/2013,2013,2,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2013Q2,2013Q2,4622.0000,415.0000,3357.0000,443.0000,2.4900,6157.0000,3582.0000,-1897.0000,2438.0000,-183.0000,-57.0000,1696.0000,-162.0000,469.0000,-61.0000,701.0000,-53.0000,7408.0000,14,A,44.7800
001440,09/30/2013,2013,3,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2013Q3,2013Q3,4317.0000,435.0000,2584.0000,447.0000,2.3800,6358.0000,4176.0000,-1375.0000,2710.0000,-188.0000,-28.0000,2591.0000,-132.0000,709.0000,72.0000,1134.0000,4.0000,11584.0000,14,A,43.3500
001440,12/31/2013,2013,4,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2013Q4,2013Q4,4310.0000,471.0000,2416.0000,433.0000,3.0400,6651.0000,3773.0000,-1802.0000,2734.0000,-242.0000,95.0000,3778.0000,-161.0000,954.0000,122.0000,1480.0000,5.0000,15357.0000,14,A,46.7400
001440,03/31/2014,2014,1,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2014Q1,2014Q1,4335.0000,602.0000,2944.0000,491.0000,3.4400,6967.0000,4648.0000,-2184.0000,3116.0000,-130.0000,33.0000,956.0000,174.0000,245.0000,209.0000,560.0000,-83.0000,4648.0000,14,A,50.6600
001440,06/30/2014,2014,2,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2014Q2,2014Q2,4323.0000,567.0000,4006.0000,428.0000,3.5300,7118.0000,3750.0000,-3277.0000,2571.0000,49.0000,-39.0000,1941.0000,72.0000,490.0000,207.0000,950.0000,-73.0000,8398.0000,14,A,55.7700
001440,09/30/2014,2014,3,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2014Q3,2014Q3,4111.0000,512.0000,3663.0000,499.0000,3.6300,7365.0000,4161.0000,-3346.0000,2757.0000,245.0000,-43.0000,3008.0000,76.0000,736.0000,222.0000,1443.0000,0.0000,12559.0000,14,A,52.2100
001440,12/31/2014,2014,4,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,,USD,2014Q4,2014Q4,4478.0000,549.0000,3960.0000,479.6000,3.3400,7303.0000,3819.6000,-3489.0000,2854.6000,442.0000,-80.0000,4250.0000,45.0000,998.0000,102.0000,1633.8000,-72.0000,16378.6000,14,A,60.7200
